id,distance,east,nrth,cll2
78,3690,438647.118,6940611.147,78
78,3700,438654.189,6940618.218,78
78,3710,438662.724,6940621.754,78
78,3720,438671.197,6940625.44,78
78,3730,438679.126,6940630.44,78
78,3740,438687.055,6940635.44,78
78,3750,438695.402,6940639.431,78
78,3760,438702.913,6940645.44,78
78,3770,438712.473,6940646.502,78
78,3780,438719.544,6940653.573,78
78,3790,438728.08,6940657.109,78
78,3800,438731.615,6940665.644,78
78,3810,438738.686,6940672.716,78
78,3820,438745.757,6940679.787,78
78,3830,438749.293,6940688.322,78
78,3840,438752.828,6940696.858,78
78,3850,438759.899,6940703.929,78
78,3860,438763.435,6940712.464,78
78,3870,438766.41,6940721.232,78
78,3880,438770.506,6940729.535,78
78,3890,438771.41,6940739.161,78
78,3900,438776.41,6940747.09,78
78,3910,438776.41,6940757.09,78
78,3920,438776.41,6940767.09,78
78,3930,438776.41,6940777.09,78
78,3940,438781.113,6940785.142,78
78,3950,438788.918,6940790.44,78
78,3960,438798.184,6940792.213,78
78,3970,438805.255,6940799.284,78
78,3980,438813.79,6940802.82,78
78,3990,438820.861,6940809.891,78
78,4000,438827.932,6940816.962,78
78,4010,438836.492,6940820.44,78
78,4020,438846.492,6940820.44,78
78,4030,438856.492,6940820.44,78
78,4040,438866.468,6940820.497,78
78,4050,438874.421,6940825.44,78
78,4060,438884.421,6940825.44,78
78,4070,438894.421,6940825.44,78
78,4080,438904.421,6940825.44,78
78,4090,438914.421,6940825.44,78
78,4100,438924.421,6940825.44,78
78,4110,438934.421,6940825.44,78
78,4120,438944.421,6940825.44,78
78,4130,438953.539,6940823.311,78
78,4140,438962.35,6940820.44,78
78,4150,438970.61,6940816.24,78
78,4160,438977.681,6940821.71,78
78,4170,438984.752,6940828.782,78
78,4180,438991.41,6940836.024,78
78,4190,438995.359,6940844.388,78
78,4200,438996.41,6940853.953,78
78,4210,439001.41,6940861.882,78
78,4220,439001.41,6940871.882,78
78,4230,439005.965,6940879.995,78
78,4240,439013.036,6940887.066,78
78,4250,439020.107,6940894.137,78
78,4260,439023.643,6940902.672,78
78,4270,439027.179,6940911.208,78
78,4280,439034.25,6940918.279,78
78,4290,439036.41,6940927.384,78
78,4300,439036.41,6940937.384,78
78,4310,439036.41,6940947.384,78
78,4320,439035.035,6940956.815,78
78,4330,439027.964,6940963.886,78
78,4340,439020.893,6940970.957,78
78,4350,439013.822,6940978.028,78
78,4360,439005.286,6940981.563,78
78,4370,438996.892,6940985.44,78
78,4380,438988.215,6940988.634,78
78,4390,438981.144,6940995.705,78
78,4400,438974.073,6941002.776,78
78,4410,438967.002,6941009.848,78
78,4420,438966.41,6941019.602,78
78,4430,438966.41,6941029.602,78
78,4440,438966.41,6941039.602,78
78,4450,438966.41,6941049.602,78
78,4460,438966.41,6941059.602,78
78,4470,438966.41,6941069.602,78
78,4480,438966.41,6941079.602,78
78,4490,438966.41,6941089.602,78
78,4500,438966.41,6941099.602,78
78,4510,438972.889,6941106.919,78
78,4520,438976.425,6941115.454,78
78,4530,438981.41,6941123.389,78
78,4540,438986.41,6941131.318,78
78,4550,438990.567,6941139.596,78
78,4560,438994.102,6941148.132,78
78,4570,438997.638,6941156.667,78
78,4580,439001.41,6941165.105,78
78,4590,439006.41,6941173.034,78
78,4600,439008.245,6941182.274,78
78,4610,439011.41,6941190.963,78
78,4620,439015.316,6941199.345,78
78,4630,439018.851,6941207.881,78
78,4640,439022.387,6941216.416,78
78,4650,439026.41,6941224.75,78
78,4660,439031.41,6941232.678,78
78,4670,439031.41,6941242.678,78
78,4680,439036.41,6941250.607,78
78,4690,439036.41,6941260.607,78
78,4700,439036.41,6941270.607,78
78,4710,439036.41,6941280.607,78
78,4720,439032.756,6941289.094,78
78,4730,439025.685,6941296.165,78
78,4740,439018.614,6941303.236,78
78,4750,439015.078,6941311.771,78
78,4760,439008.007,6941318.842,78
78,4770,439004.472,6941327.378,78
78,4780,439001.41,6941336.11,78
78,4790,439000.936,6941345.914,78
78,4800,438996.41,6941354.039,78
78,4810,438996.41,6941364.039,78
78,4820,438996.41,6941374.039,78
78,4830,438996.41,6941384.039,78
78,4840,438996.41,6941394.039,78
78,4850,438996.41,6941404.039,78
78,4860,438991.41,6941411.968,78
78,4870,438991.41,6941421.968,78
78,4880,438986.794,6941430.056,78
78,4890,438986.41,6941439.897,78
78,4900,438983.258,6941448.591,78
78,4910,438981.41,6941457.826,78
78,4920,438979.723,6941467.127,78
78,4930,438976.41,6941475.755,78
78,4940,438976.187,6941485.662,78
78,4950,438971.41,6941493.684,78
78,4960,438969.116,6941502.733,78
78,4970,438966.41,6941511.612,78
78,4980,438966.41,6941521.612,78
78,4990,438966.41,6941531.612,78
78,5000,438966.41,6941541.612,78
78,5010,438970.775,6941549.804,78
78,5020,438971.41,6941559.541,78
78,5030,438971.41,6941569.541,78
78,5040,438971.41,6941579.541,78
78,5050,438971.41,6941589.541,78
78,5060,438971.41,6941599.541,78
78,5070,438971.41,6941609.541,78
78,5080,438971.41,6941619.541,78
78,5090,438971.41,6941629.541,78
78,5100,438971.41,6941639.541,78
78,5110,438971.41,6941649.541,78
78,5120,438976.41,6941657.47,78
78,5130,438981.382,6941665.411,78
78,5140,438986.41,6941673.328,78
78,5150,438986.41,6941683.328,78
78,5160,438988.453,6941692.482,78
78,5170,438991.41,6941701.257,78
78,5180,438991.41,6941711.257,78
78,5190,438991.41,6941721.257,78
78,5200,438991.988,6941731.018,78
78,5210,438996.41,6941739.186,78
78,5220,438996.41,6941749.186,78
78,5230,438996.41,6941759.186,78
78,5240,439001.41,6941767.115,78
78,5250,439001.41,6941777.115,78
78,5260,439001.41,6941787.115,78
78,5270,439001.41,6941797.115,78
78,5280,439001.41,6941807.115,78
78,5290,439002.595,6941816.624,78
78,5300,439006.41,6941825.044,78
78,5310,439009.666,6941833.695,78
78,5320,439013.201,6941842.231,78
78,5330,439020.273,6941849.302,78
78,5340,439026.41,6941856.76,78
78,5350,439030.879,6941864.909,78
78,5360,439034.415,6941873.444,78
78,5370,439036.41,6941882.617,78
78,5380,439041.41,6941890.546,78
78,5390,439045.021,6941899.051,78
78,5400,439051.41,6941906.404,78
78,5410,439055.628,6941914.657,78
78,5420,439062.699,6941921.728,78
78,5430,439069.77,6941928.799,78
78,5440,439073.306,6941937.335,78
78,5450,439080.377,6941944.406,78
78,5460,439087.448,6941951.477,78
78,5470,439094.519,6941958.548,78
78,5480,439101.59,6941965.619,78
78,5490,439108.661,6941972.69,78
78,5500,439115.732,6941979.761,78
78,5510,439122.803,6941986.832,78
78,5520,439129.874,6941993.903,78
78,5530,439136.41,6942001.196,78
78,5540,439140.481,6942009.51,78
78,5550,439146.41,6942017.054,78
78,5560,439151.087,6942025.117,78
78,5570,439151.41,6942034.983,78
78,5580,439151.41,6942044.983,78
78,5590,439156.41,6942052.912,78
78,5600,439156.41,6942062.912,78
78,5610,439161.41,6942070.841,78
78,5620,439165.229,6942079.259,78
78,5630,439168.765,6942087.794,78
78,5640,439172.3,6942096.33,78
78,5650,439179.372,6942103.401,78
78,5660,439181.41,6942112.557,78
78,5670,439181.41,6942122.557,78
78,5680,439186.41,6942130.485,78
78,5690,439189.978,6942139.008,78
78,5700,439191.41,6942148.414,78
78,5710,439196.41,6942156.343,78
78,5720,439196.41,6942166.343,78
78,5730,439200.585,6942174.614,78
78,5740,439201.41,6942184.272,78
78,5750,439204.12,6942193.15,78
78,5760,439211.191,6942200.221,78
78,5770,439218.262,6942207.292,78
78,5780,439225.333,6942214.363,78
78,5790,439233.869,6942217.898,78
78,5800,439240.94,6942224.969,78
78,5810,439248.011,6942232.041,78
78,5820,439251.547,6942240.576,78
78,5830,439258.618,6942247.647,78
78,5840,439265.689,6942254.718,78
78,5850,439272.76,6942261.789,78
78,5860,439279.831,6942268.86,78
78,5870,439286.902,6942275.931,78
78,5880,439295.035,6942280.44,78
78,5890,439302.509,6942286.538,78
78,5900,439309.58,6942293.609,78
78,5910,439316.75,6942300.44,78
78,5920,439325.186,6942304.216,78
78,5930,439333.722,6942307.751,78
78,5940,439342.257,6942311.287,78
78,5950,439349.328,6942318.358,78
78,5960,439356.399,6942325.429,78
78,5970,439363.471,6942332.5,78
78,5980,439370.542,6942339.571,78
78,5990,439377.613,6942346.642,78
78,6000,439381.41,6942355.069,78
78,6010,439381.41,6942365.069,78
78,6020,439386.41,6942372.998,78
78,6030,439388.219,6942382.249,78
78,6040,439391.41,6942390.927,78
78,6050,439391.41,6942400.927,78
78,6060,439391.41,6942410.927,78
78,6070,439391.41,6942420.927,78
78,6080,439391.41,6942430.927,78
78,6090,439391.41,6942440.927,78
78,6100,439391.41,6942450.927,78
78,6110,439391.41,6942460.927,78
78,6120,439395.29,6942469.32,78
78,6130,439396.41,6942478.856,78
78,6140,439396.41,6942488.856,78
78,6150,439396.41,6942498.856,78
78,6160,439396.41,6942508.856,78
78,6170,439390.459,6942516.391,78
78,6180,439386.41,6942524.714,78
78,6190,439386.41,6942534.714,78
78,6200,439386.41,6942544.714,78
78,6210,439386.41,6942554.714,78
78,6220,439386.41,6942564.714,78
78,6230,439381.41,6942572.643,78
78,6240,439379.852,6942581.997,78
78,6250,439376.41,6942590.572,78
78,6260,439376.41,6942600.572,78
78,6270,439376.41,6942610.572,78
78,6280,439372.781,6942619.069,78
78,6290,439373.575,6942627.604,78
78,6300,439376.41,6942636.43,78
78,6310,439376.41,6942646.43,78
78,6320,439376.41,6942656.43,78
78,6330,439372.174,6942664.675,78
78,6340,439371.41,6942674.358,78
78,6350,439371.41,6942684.358,78
78,6360,439371.41,6942694.358,78
78,6370,439371.41,6942704.358,78
78,6380,439371.41,6942714.358,78
78,6390,439366.41,6942722.287,78
78,6400,439365.103,6942731.746,78
78,6410,439361.41,6942740.216,78
78,6420,439361.41,6942750.216,78
78,6430,439356.41,6942758.145,78
78,6440,439356.41,6942768.145,78
78,6450,439354.497,6942777.353,78
78,6460,439347.426,6942784.424,78
78,6470,439351.41,6942791.932,78
78,6480,439346.819,6942800.03,78
78,6490,439343.284,6942808.566,78
78,6500,439341.41,6942817.79,78
78,6510,439343.072,6942827.102,78
78,6520,439346.41,6942835.719,78
78,6530,439346.41,6942845.719,78
78,6540,439346.41,6942855.719,78
78,6550,439346.41,6942865.719,78
78,6560,439346.41,6942875.719,78
78,6570,439346.41,6942885.719,78
78,6580,439346.41,6942895.719,78
78,6590,439342.677,6942904.173,78
78,6600,439339.141,6942912.708,78
78,6610,439340.75,6942919.779,78
78,6620,439341.41,6942929.506,78
78,6630,439341.41,6942939.506,78
78,6640,439341.41,6942949.506,78
78,6650,439336.41,6942957.435,78
78,6660,439336.41,6942967.435,78
78,6670,439336.41,6942977.435,78
78,6680,439336.41,6942987.435,78
78,6690,439334.999,6942996.85,78
78,6700,439331.41,6943005.364,78
78,6710,439331.41,6943015.364,78
78,6720,439331.41,6943025.364,78
78,6730,439331.41,6943035.364,78
78,6740,439338.427,6943042.457,78
78,6750,439345.499,6943049.528,78
78,6760,439352.57,6943056.599,78
78,6770,439356.41,6943065.008,78
78,6780,439356.41,6943075.008,78
78,6790,439356.41,6943085.008,78
78,6800,439361.41,6943092.937,78
78,6810,439363.176,6943102.206,78
78,6820,439370.247,6943109.277,78
78,6830,439371.41,6943118.795,78
78,6840,439377.318,6943126.348,78
78,6850,439384.389,6943133.419,78
78,6860,439391.46,6943140.49,78
78,6870,439398.532,6943147.561,78
78,6880,439405.603,6943154.632,78
78,6890,439409.138,6943163.168,78
78,6900,439416.209,6943170.239,78
78,6910,439423.28,6943177.31,78
78,6920,439430.351,6943184.381,78
78,6930,439431.41,6943193.942,78
78,6940,439436.41,6943201.871,78
78,6950,439440.958,6943209.987,78
78,6960,439441.41,6943219.8,78
78,6970,439444.493,6943228.523,78
78,6980,439451.41,6943235.658,78
78,6990,439455.1,6943244.129,78
78,7000,439458.636,6943252.665,78
78,7010,439465.707,6943259.736,78
78,7020,439469.242,6943268.272,78
78,7030,439476.313,6943275.343,78
78,7040,439476.41,6943285.303,78
78,7050,439476.41,6943295.303,78
78,7060,439476.41,6943305.303,78
78,7070,439479.849,6943313.878,78
78,7080,439481.41,6943323.231,78
78,7090,439481.41,6943333.231,78
78,7100,439483.384,6943342.414,78
78,7110,439486.41,6943351.16,78
78,7120,439490.455,6943359.485,78
78,7130,439491.41,6943369.089,78
78,7140,439491.41,6943379.089,78
78,7150,439488.829,6943388.02,78
78,7160,439481.758,6943395.091,78
78,7170,439476.41,6943402.876,78
78,7180,439474.687,6943412.162,78
78,7190,439467.616,6943419.234,78
78,7200,439460.545,6943426.305,78
78,7210,439456.41,6943434.592,78
78,7220,439449.938,6943441.911,78
78,7230,439442.867,6943448.982,78
78,7240,439439.332,6943457.518,78
78,7250,439436.41,6943466.308,78
78,7260,439432.261,6943474.589,78
78,7270,439431.41,6943484.237,78
78,7280,439426.41,6943492.165,78
78,7290,439426.41,6943502.165,78
78,7300,439426.41,6943512.165,78
78,7310,439425.19,6943521.66,78
78,7320,439418.119,6943528.731,78
78,7330,439411.41,6943535.952,78
78,7340,439411.41,6943545.952,78
78,7350,439411.41,6943555.952,78
78,7360,439411.41,6943565.952,78
78,7370,439411.41,6943575.952,78
78,7380,439411.41,6943585.952,78
78,7390,439415.308,6943594.338,78
78,7400,439416.41,6943603.881,78
78,7410,439416.41,6943613.881,78
78,7420,439418.844,6943622.873,78
78,7430,439421.41,6943631.81,78
78,7440,439425.915,6943639.944,78
78,7450,439431.41,6943647.668,78
78,7460,439431.41,6943657.668,78
78,7470,439431.41,6943667.668,78
78,7480,439432.986,6943677.015,78
78,7490,439436.41,6943685.597,78
78,7500,439436.521,6943695.551,78
78,7510,439441.41,6943703.526,78
78,7520,439441.41,6943713.526,78
78,7530,439441.41,6943723.526,78
78,7540,439441.41,6943733.526,78
78,7550,439439.228,6943742.622,78
78,7560,439436.41,6943751.455,78
78,7570,439436.41,6943761.455,78
78,7580,439436.41,6943771.455,78
78,7590,439435.692,6943781.157,78
78,7600,439431.41,6943789.384,78
78,7610,439428.621,6943798.228,78
78,7620,439427.735,6943806.764,78
78,7630,439431.41,6943815.242,78
78,7640,439426.41,6943823.171,78
78,7650,439426.41,6943833.171,78
78,7660,439426.41,6943843.171,78
78,7670,439426.41,6943853.171,78
78,7680,439424.479,6943862.371,78
78,7690,439421.41,6943871.099,78
78,7700,439420.943,6943880.906,78
78,7710,439416.41,6943889.028,78
78,7720,439416.41,6943899.028,78
78,7730,439416.41,6943909.028,78
78,7740,439411.41,6943916.957,78
78,7750,439411.41,6943926.957,78
78,7760,439406.801,6943935.048,78
78,7770,439406.41,6943944.886,78
78,7780,439401.41,6943952.815,78
78,7790,439396.41,6943960.744,78
78,7800,439396.41,6943970.744,78
78,7810,439396.41,6943980.744,78
78,7820,439392.659,6943989.19,78
78,7830,439391.41,6943998.673,78
78,7840,439391.41,6944008.673,78
78,7850,439386.41,6944016.602,78
78,7860,439382.053,6944024.797,78
78,7870,439381.41,6944034.531,78
78,7880,439381.41,6944044.531,78
78,7890,439376.41,6944052.46,78
78,7900,439374.981,6944061.868,78
78,7910,439371.41,6944070.389,78
78,7920,439366.41,6944078.318,78
78,7930,439366.41,6944088.318,78
78,7940,439366.41,6944098.318,78
78,7950,439366.41,6944108.318,78
78,7960,439361.41,6944116.247,78
78,7970,439361.41,6944126.247,78
78,7980,439357.304,6944134.546,78
78,7990,439356.41,6944144.176,78
78,8000,439353.768,6944153.081,78
78,8010,439346.697,6944160.152,78
78,8020,439346.41,6944170.033,78
78,8030,439346.41,6944180.033,78
78,8040,439341.41,6944187.962,78
78,8050,439339.626,6944197.223,78
78,8060,439336.41,6944205.891,78
78,8070,439332.555,6944214.295,78
78,8080,439329.02,6944222.83,78
78,8090,439326.41,6944231.749,78
78,8100,439330.872,6944239.901,78
78,8110,439331.41,6944249.678,78
78,8120,439328.413,6944258.437,78
78,8130,439326.41,6944267.607,78
78,8140,439324.877,6944276.972,78
78,8150,439321.41,6944285.536,78
78,8160,439321.41,6944295.536,78
78,8170,439317.806,6944304.043,78
78,8180,439316.41,6944313.465,78
78,8190,439311.41,6944321.394,78
78,8200,439307.2,6944329.65,78
78,8210,439301.41,6944337.252,78
78,8220,439301.41,6944347.252,78
78,8230,439301.41,6944357.252,78
78,8240,439301.41,6944367.252,78
78,8250,439301.41,6944377.252,78
78,8260,439301.41,6944387.252,78
78,8270,439296.593,6944395.256,78
78,8280,439291.41,6944403.11,78
78,8290,439296.41,6944411.038,78
78,8300,439300.369,6944419.399,78
78,8310,439307.44,6944426.47,78
78,8320,439311.41,6944434.825,78
78,8330,439311.41,6944444.825,78
78,8340,439314.511,6944453.541,78
78,8350,439316.41,6944462.754,78
78,8360,439314.773,6944472.076,78
78,8370,439311.238,6944480.612,78
78,8380,439306.41,6944488.612,78
78,8390,439306.41,6944498.612,78
78,8400,439301.41,6944506.541,78
78,8410,439301.41,6944516.541,78
78,8420,439301.41,6944526.541,78
78,8430,439306.41,6944531.541,78
78,8440,439310.725,6944539.754,78
78,8450,439311.41,6944549.47,78
78,8460,439317.796,6944556.825,78
78,8470,439321.41,6944565.328,78
78,8480,439321.41,6944575.328,78
78,8490,439324.867,6944583.896,78
78,8500,439328.402,6944592.432,78
78,8510,439335.473,6944599.503,78
78,8520,439336.41,6944609.115,78
78,8530,439339.009,6944618.038,78
78,8540,439346.08,6944625.109,78
78,8550,439351.41,6944632.901,78
78,8560,439353.151,6944642.18,78
78,8570,439356.41,6944650.83,78
78,8580,439352.598,6944659.251,78
78,8590,439351.41,6944668.759,78
78,8600,439346.41,6944676.688,78
78,8610,439346.41,6944686.688,78
78,8620,439346.41,6944696.688,78
78,8630,439346.41,6944706.688,78
78,8640,439350.829,6944714.858,78
78,8650,439351.41,6944724.617,78
78,8660,439354.364,6944733.394,78
78,8670,439356.41,6944742.546,78
78,8680,439361.41,6944750.475,78
78,8690,439361.435,6944760.465,78
78,8700,439366.41,6944768.404,78
78,8710,439372.042,6944776.071,78
78,8720,439379.113,6944783.142,78
78,8730,439386.184,6944790.213,78
78,8740,439391.41,6944798.049,78
78,8750,439396.41,6944805.978,78
78,8760,439400.326,6944814.355,78
78,8770,439403.862,6944822.891,78
78,8780,439410.933,6944829.962,78
78,8790,439414.468,6944838.498,78
78,8800,439421.41,6944845.622,78
78,8810,439421.539,6944855.569,78
78,8820,439426.41,6944863.551,78
78,8830,439431.41,6944871.48,78
78,8840,439435.681,6944879.711,78
78,8850,439441.41,6944887.338,78
78,8860,439446.288,6944895.317,78
78,8870,439453.359,6944902.388,78
78,8880,439456.895,6944910.924,78
78,8890,439461.41,6944919.054,78
78,8900,439467.501,6944926.531,78
78,8910,439474.572,6944933.602,78
78,8920,439476.41,6944942.84,78
78,8930,439476.41,6944952.84,78
78,8940,439481.41,6944960.769,78
78,8950,439481.41,6944970.769,78
